Corto Plazo,Casa con Hipoteca,Casa Propia,Monto de prestamo,Valor de credito,Ingreso Anual,Años en trabajo actual,Deuda Mensual,Historial Crediticio,Meses desde la ultima mora,Numero de cuentas abiertas,Nro de problemas crediticios,Balance de credito actual,Maximo monto de credito,Quiebras,Gravamenes fiscales
0,0,0,99999999,729,679288,4,13981.91,10.7,34.97417954,4,0,152988,447348,0,0
1,1,0,458172,682,2261076,6,40699.33,16.1,34.97417954,18,0,595289,2045340,0,0
0,0,0,99999999,739,1485040,3,12870.22,9.5,34.97417954,8,0,209209,328680,0,0
0,0,0,68090,705,1827743,10,49349.27,17.6,34,16,0,64524,104654,0,0
1,0,0,108042,616,671821,3,4014.13,10.6,34.97417954,3,0,64771,75614,0,0
1,0,0,509454,1130.805251,1375928.88,5,17619.27,22.1,34.97417954,7,0,301169,465608,0,0
0,0,1,225214,700,1906137,6,22889.49,24,9,12,0,1238192,2679798,0,0
1,0,0,228052,652,616094,10,14632.09,26.6,34.97417954,14,0,429723,566038,0,0
0,1,0,99999999,727,1244766,9,22716.97,15.5,38,11,0,160113,218108,0,0
0,0,0,215490,732,1395797,6,3291.75,9.5,34.97417954,5,0,101669,209088,0,0
0,1,0,270468,749,2405932,10,5493.47,24.5,34.97417954,8,0,75392,0,0,0
0,1,0,66264,717,1144446,10,19455.62,11.8,13,8,2,187644,223080,1,1
0,1,0,63008,717,623143,2,8308.51,8.5,23,5,0,90782,150788,0,0
0,0,0,21538,697,223307,1,465.31,8.3,34.97417954,2,0,8569,10780,0,0
1,0,0,173932,1130.805251,1375928.88,4,8449.49,10.9,34.97417954,8,0,185782,215336,0,0
0,1,0,99999999,735,608323,4,2615.73,13.8,43,4,1,10811,133276,0,0
1,0,0,259292,1130.805251,1375928.88,2,11393.73,14.4,7,10,1,9310,196174,0,1
0,1,0,111760,703,1138822,6,32930.99,20.5,28,11,0,760494,914430,0,0
0,0,1,185262,748,2258796,7,58352.23,17.7,34.97417954,11,0,1374327,1602546,0,0
0,0,0,99999999,720,710372,5,3066.41,4.2,34.97417954,4,0,85766,188452,0,0
0,0,0,99999999,720,1671867,8,21037.75,21.1,14,15,0,488471,804540,0,0
0,0,0,158818,745,1066869,7,11824.65,18.6,48,11,0,75221,344234,0,0
0,0,0,265958,731,957030,7,16508.72,12.8,34.97417954,14,0,160626,567028,0,0
0,0,0,188166,1130.805251,1375928.88,4,13191.32,15.4,73,9,0,126787,307780,0,0
0,0,0,112574,713,3111136,1,10577.87,9.5,34.97417954,9,0,191159,326458,0,0
1,0,0,347820,723,3754780,4,16458.56,15.8,34.97417954,10,0,614099,900064,0,0
0,0,0,93060,743,275538,4,4408.76,21.1,81,13,0,142063,1468654,0,0
0,0,0,79706,677,787816,5,18775.99,18.7,34.97417954,7,0,153330,276562,0,0
0,0,0,100276,740,894026,2,6705.29,11.2,34.97417954,2,0,27607,75570,0,0
1,1,0,99999999,653,2762163,4,29693.2,12.9,34.97417954,10,1,388018,483098,1,0
1,1,0,327228,668,1507232,10,11053.06,28.9,27,13,0,213674,355476,0,0
0,0,0,356840,6360,1027235,1,25252.71,9.8,34.97417954,9,0,175142,296472,0,0
0,1,0,166562,738,958930,1,5481.88,16.9,43,7,0,244378,459338,0,0
0,0,0,181016,735,461035,1,9681.83,10,34.97417954,15,0,284696,656634,0,0
0,0,0,108196,745,755098,10,7299.23,35.6,81,8,0,113734,321970,0,0
1,1,0,775082,728,2390675,1,30481.13,20.1,34.97417954,15,0,1006069,10309068,0,0
0,0,0,99999999,647,1115547,10,8292.17,16.7,34.97417954,6,1,70319,102432,1,0
0,0,0,75460,691,634885,3,7935.92,27.3,15,7,0,222319,325842,0,0
1,0,0,220726,743,857831,3,4289.06,11.9,34.97417954,7,0,24605,139678,0,0
1,1,0,99999999,689,1342236,10,22370.6,22.1,65,9,0,300922,536888,0,0
0,0,0,291038,1130.805251,1375928.88,2,18440.26,32.4,34.97417954,5,0,174287,1588950,0,0
0,0,0,52052,739,1367297,10,18002.88,19.4,25,25,0,41781,456456,0,0
0,0,0,180950,719,580469,3,4019.83,6.7,34.97417954,7,0,132525,183106,0,0
0,0,0,99999999,740,660421,10,8750.45,22.6,34.97417954,10,0,318250,797588,0,0
0,1,0,423148,705,1199679,1,27792.63,27.2,8,15,1,225435,443168,1,0
0,0,1,260854,714,4693475,10,25775.02,18.9,42,10,0,1168994,1526030,0,0
0,1,0,266464,691,1169773,2,24272.88,21.5,34.97417954,19,0,231040,696674,0,0
0,1,0,122496,739,1511336,2,38161.31,20,1,22,0,729619,2985224,0,0
0,0,0,436150,684,2198110,10,31506.18,37.9,16,4,0,0,0,0,0
1,1,0,109230,1130.805251,1375928.88,2,21115.65,34.2,34.97417954,13,1,169423,321090,1,0
0,1,0,131516,739,2271792,10,44867.93,21.9,34.97417954,12,0,297217,644490,0,0
0,0,0,159610,715,861498,1,2563.1,7.3,34.97417954,4,0,91295,152988,0,0
0,0,0,87494,698,623371,4,7636.29,7.7,34.97417954,7,0,39216,122408,0,0
0,0,0,259490,674,1960895,1,33825.32,13.8,62,9,0,161215,393844,0,0
0,1,0,119548,747,1824684,10,22200.17,16.8,34.97417954,8,0,212933,445038,0,0
0,1,0,359678,706,1999655,10,25828.98,33.8,26,14,0,147459,283140,0,0
0,1,0,99999999,739,1114920,2,15330.15,19.8,25,10,0,199500,318604,0,0
0,0,1,113674,720,1153851,2,10192.36,25.9,34.97417954,5,3,53618,103488,1,1
0,0,0,135058,728,4859725,2,50622.27,22,34.97417954,13,0,412129,488928,0,0
0,0,0,99999999,673,774725,2,15300.7,15.7,23,15,0,83448,291016,0,0
1,0,0,406120,677,1173782,10,11737.82,21,34.97417954,9,0,226613,792726,0,0
1,0,0,197934,592,797753,6,11833.39,12.9,25,6,0,114285,147356,0,0
0,1,0,443784,1130.805251,1375928.88,1,17836.25,11.1,34.97417954,9,0,894425,1255364,0,0
1,1,0,325380,636,1592390,1,24283.9,13.4,34.97417954,6,1,0,0,1,0
0,0,1,106216,715,936035,7,21840.88,14.9,60,8,0,120118,173404,0,0
1,0,0,99999999,687,860396,10,22226.58,10.3,34.97417954,8,0,156256,208208,0,0
1,0,0,99999999,735,1389470,6,11138.94,14.5,34.97417954,5,0,148295,295020,0,0
0,0,0,221012,724,858933,1,18252.35,42.9,20,8,0,451744,590370,0,0
0,1,0,157036,739,949335,5,8702.38,16.8,34.97417954,7,0,155971,466642,0,0
0,0,0,126126,739,1400414,3,6045.23,7.3,34.97417954,4,0,32395,67606,0,0
0,1,0,286748,745,2057339,5,4800.54,19.8,34.97417954,13,0,0,0,0,0
0,0,1,130284,1130.805251,1375928.88,1,28129.5,13.9,12,17,0,129713,201872,0,0
0,0,0,112178,711,678110,1,2401.6,4.9,34.97417954,15,0,51680,136906,0,0
0,0,1,108240,743,1495680,10,21313.44,22.5,34.97417954,11,0,912589,1388552,0,0
0,0,0,44814,737,967385,2,3305.24,12.5,19,9,0,153330,442750,0,0
1,0,1,404228,692,1869695,4,44561.08,12.4,34.97417954,12,0,302708,639584,0,0
0,0,0,268400,734,1690259,1,21550.94,17.2,11,8,0,244606,465080,0,0
0,1,0,99999999,723,1334617,7,18128.66,27.4,18,12,0,631674,1098240,0,0
0,0,0,260854,645,750956,3,12578.57,11.6,34.97417954,6,0,185554,234806,0,0
1,0,1,99999999,738,1070821,5,5255.97,18,34.97417954,15,0,67450,780912,0,0
0,0,0,157102,6930,753768,8,11243.82,11.1,34.97417954,5,0,33307,65450,0,0
0,0,0,80850,1130.805251,1375928.88,1,14452.92,11.9,34.97417954,10,1,18563,139546,1,0
0,0,0,40370,702,714837,1,7565.42,7.5,34.97417954,8,0,74860,125620,0,0
1,1,0,111078,697,1851550,1,29964.33,16.3,25,12,0,163495,428274,0,0
1,0,0,99999999,666,835164,7,13988.94,6.1,34.97417954,8,0,90307,156772,0,0
1,0,1,99999999,736,1300740,5,29548.61,19.7,34.97417954,14,0,554249,1422960,0,0
0,0,0,154814,727,682119,4,369.55,5.5,34.97417954,2,0,7657,161062,0,0
1,0,0,431860,705,1398647,3,6748.61,11,34.97417954,4,0,99446,518738,0,0
0,0,0,186450,690,790970,6,6479.38,10,66,11,0,256519,571186,0,0
0,0,0,99999999,702,4192065,10,29659,23,45,12,0,382090,543510,0,0
0,0,0,215974,741,615524,3,4457.59,16.3,34.97417954,6,0,123500,161942,0,0
0,0,0,46486,726,830870,9,17309.76,23.3,34.97417954,9,0,105659,153494,0,0
1,1,0,417802,717,1409477,10,21611.93,23.7,27,11,0,167295,573100,0,0
0,0,0,32208,680,771514,1,9193.72,11,34.97417954,9,0,76817,128920,0,0
0,0,0,109318,1130.805251,1375928.88,10,24066.92,22,79,9,0,228627,313654,0,0
0,0,0,190124,745,965865,7,10785.35,14.6,34.97417954,13,0,302556,459734,0,0
0,1,0,99999999,739,1900190,1,11480.37,18.7,20,6,0,0,0,0,0
0,0,0,294316,720,1084634,10,12473.31,15.1,34.97417954,9,1,158137,290620,1,0
0,1,0,99999999,745,1435127,10,30017.91,17.5,45,12,0,162070,461098,0,0
0,0,0,99999999,667,1065729,7,17229.39,19,54,11,1,81434,294668,1,0
0,1,0,80806,1130.805251,1375928.88,10,10996.25,16.3,11,11,0,136344,391732,0,0
0,0,0,86900,1130.805251,1375928.88,3,3585.87,12,34.97417954,9,0,9671,211134,0,0
0,0,0,733348,706,2393639,4,37699.99,9.6,42,9,0,1091987,2006994,0,0
0,0,0,322652,1130.805251,1375928.88,3,17361.82,16,34.97417954,9,0,95608,195954,0,0
0,1,0,49324,1130.805251,1375928.88,6,12763.44,14.7,30,8,0,59793,100914,0,0
0,1,0,622754,720,8345655,8,62383.84,23.9,74,9,1,2517462,5704402,0,1
0,0,0,459228,750,1870740,2,3928.63,10.5,34.97417954,5,0,12084,215270,0,0
0,0,1,436744,749,4714850,1,28564.03,18,40,13,0,114,0,0,0
0,0,0,32186,686,945155,1,9766.76,11.6,27,7,0,14668,83622,0,0
0,0,1,67232,706,870998,3,10016.42,11.4,34.97417954,11,0,252073,793122,0,0
0,0,0,99999999,718,806930,5,9347.05,10.1,6,19,0,204098,649242,0,0
0,1,0,65384,687,1345998,10,18395.42,17.4,34.97417954,5,0,274550,392458,0,0
0,0,0,128920,734,620084,1,10179.63,14.3,29,5,0,39444,127226,0,0
0,1,0,350086,734,1455932,1,21838.79,17.8,25,18,0,108528,433334,0,0
0,0,0,221364,748,1070593,2,8047.26,24.4,34.97417954,7,0,112309,1831698,0,0
0,1,0,669636,1130.805251,1375928.88,8,25181.08,14.9,30,13,0,245974,687962,0,0
0,0,0,99999999,696,755820,1,3042.09,10.5,34.97417954,4,0,127699,441364,0,0
0,0,0,132374,740,762204,1,2534.41,30.2,34.97417954,3,0,64695,130262,0,0
1,0,0,283734,697,1602251,10,36450.93,34.3,22,9,0,154052,464552,0,0
0,0,0,99999999,737,651225,5,9279.98,21.4,26,10,0,362026,586278,0,0
0,0,1,245058,1130.805251,1375928.88,9,45148.56,31.4,15,10,0,379791,2017246,0,0
0,0,1,77286,672,964098,4,17192.91,15.5,30,9,0,33193,55858,0,0
0,0,0,221078,731,1622923,4,26642.94,20.4,34.97417954,16,0,561260,1081344,0,0
0,0,0,261602,746,2635794,3,19285.19,10,34.97417954,10,0,229083,768878,0,0
0,1,0,540760,727,4857008,6,37641.85,26.2,34.97417954,22,0,355832,809446,0,0
1,0,0,279796,623,1246609,1,5994.12,8.4,34.97417954,16,0,22610,206140,0,0
0,1,0,345004,1130.805251,1375928.88,3,18466.86,10,57,10,0,12407,276166,0,0
0,0,0,107360,694,463562,8,9232.67,9.5,34.97417954,8,0,38285,67056,0,0
0,0,1,151756,687,580393,2,9093.02,14.1,34.97417954,8,0,211128,307912,0,0
1,1,0,528594,1130.805251,1375928.88,3,21621.43,9.3,34.97417954,9,0,216353,317900,0,0
0,0,0,21758,731,187948,3,2521.68,16.5,34.97417954,8,0,13186,58762,0,0
0,0,0,117722,1130.805251,1375928.88,1,19875.52,12,4,11,0,0,0,0,0
0,0,0,372636,7090,947910,1,14929.63,14.2,20,7,2,101213,151426,2,0
0,1,0,133914,724,1542040,6,20817.54,23.5,33,11,0,267083,339086,0,0
0,0,0,150788,1130.805251,1375928.88,2,19466.83,15,72,8,2,247095,370590,0,2
0,0,0,270204,735,1069567,10,15062.82,20.9,34.97417954,13,1,169100,349030,1,0
0,0,1,261448,726,1505256,2,32739.28,32.1,34.97417954,12,0,335996,987404,0,0
0,0,0,25960,711,840807,4,12191.73,15.8,34.97417954,11,0,165946,530772,0,0
0,0,0,161392,7070,548492,5,11929.53,13.6,65,13,1,41781,87318,1,0
1,0,1,334026,676,1923180,10,41027.84,14.2,34.97417954,13,0,333431,496870,0,0
0,1,0,52624,710,492328,3,10338.66,33.9,5,12,0,569183,710182,0,0
0,0,0,99462,727,916294,8,10689.97,23.6,21,10,0,107179,761420,0,0
0,1,0,99999999,751,840636,8,6521.94,13.1,34.97417954,5,0,219032,752554,0,0
0,1,0,106392,714,1168690,10,22497.33,18.8,45,13,0,606005,772772,0,0
1,0,0,587796,661,1280714,4,24867.2,11.8,30,12,0,450794,563706,0,0
1,0,1,347182,719,948860,10,2862.35,27,34.97417954,6,0,1039794,10033144,0,0
0,1,0,214302,1130.805251,1375928.88,10,5140.45,19.5,34.97417954,5,0,334419,772926,0,0
0,0,0,164274,685,377074,1,10495.22,9.5,34.97417954,3,0,185630,213884,0,0
0,1,0,49500,723,1301139,10,12794.41,14.5,34.97417954,6,0,115216,271194,0,0
0,0,0,263450,1130.805251,1375928.88,1,19453.15,21.7,57,12,0,311543,772464,0,0
0,1,0,99999999,723,2114453,10,24316.2,27.7,34.97417954,4,1,64752,170434,1,0
1,1,0,99999999,745,783161,10,1324.87,26,34.97417954,9,0,30875,266816,0,0
0,1,0,155760,1130.805251,1375928.88,5,23978.19,37.9,16,11,0,99256,506286,0,0
0,0,0,32296,732,520486,9,4350.43,28.5,16,6,0,113487,142054,0,0
0,1,0,110704,732,822225,4,9592.72,13,33,7,0,127642,177210,0,0
0,1,0,129866,740,1364675,10,21834.8,19.8,49,9,0,82479,285934,0,0
0,0,1,180906,1130.805251,1375928.88,4,8472.48,34.7,44,9,1,120308,406120,1,0
1,0,0,420376,1130.805251,1375928.88,2,7521.91,7.6,34.97417954,5,0,203129,466686,0,0
0,0,0,99999999,741,2372530,5,31435.88,27.1,34.97417954,15,0,893760,2078076,0,0
0,1,0,559790,7210,2707348,8,13875.13,17.2,4,20,0,250439,492294,0,0
1,0,0,529584,723,2858550,5,52883.27,14.6,34.97417954,24,0,899080,2053304,0,0
0,0,0,126104,712,2002999,1,24202.77,24.5,34.97417954,9,1,180424,353496,1,0
0,0,0,66396,1130.805251,1375928.88,2,1452.17,16.8,30,6,0,15979,253440,0,0
0,0,0,146454,749,1892286,10,21288.17,22.4,26,17,3,47595,258742,0,3
0,0,1,22484,7150,970995,8,28401.58,9.5,34.97417954,12,0,408386,649528,0,0
0,1,0,215446,741,2604938,10,20969.73,22.2,0,10,0,290681,523424,0,0
0,1,0,129316,669,1580078,10,25939.56,15.9,34.97417954,11,0,663936,978076,0,0
0,0,0,33638,681,484082,10,10044.54,10.5,34.97417954,10,0,119263,367246,0,0
0,1,0,283492,1130.805251,1375928.88,2,6733.98,11.8,34.97417954,8,1,78869,132902,1,0
1,1,0,447084,707,1100442,10,12930.07,16.9,18,13,1,54036,558646,1,0
1,0,0,449460,6110,1863216,1,28258.7,9.6,34.97417954,12,0,369170,1374472,0,0
0,0,0,86152,1130.805251,1375928.88,7,17021.72,15.8,34.97417954,8,0,141664,937310,0,0
0,0,0,64680,747,335198,1,1209.54,15.7,34.97417954,5,1,29013,161502,1,0
1,1,0,99999999,741,1246989,8,12719.17,16,34.97417954,10,0,131138,882860,0,0
1,0,0,495594,718,1236482,5,25038.77,29,34.97417954,12,1,3344,387662,1,0
0,1,0,338008,1130.805251,1375928.88,7,2508.57,24.4,58,4,0,32452,48796,0,0
1,0,0,359040,656,1423461,8,5136.27,8.9,34.97417954,6,0,129314,239976,0,0
0,1,0,158136,730,976144,3,28633.57,9.1,34.97417954,9,1,70661,360404,1,0
0,0,0,157366,746,292980,1,2978.82,19.1,34.97417954,4,0,118503,397694,0,0
0,0,0,77924,743,1076882,2,11935.23,17.8,34.97417954,6,0,6821,25784,0,0
1,0,0,773542,667,1908740,1,48672.87,13.4,25,12,0,278236,408848,0,0
1,1,0,760298,1130.805251,1375928.88,10,4010.14,26.5,64,13,0,112442,2284326,0,0
0,0,0,67430,743,1067572,10,22507.97,19,76,6,0,76228,380446,0,0
0,1,0,89452,712,1158696,10,14580.22,24.9,48,12,0,232275,1120658,0,0
1,1,0,673948,589,1711881,10,10727.78,11.4,14,10,0,307838,460526,0,0
0,0,0,215732,1130.805251,1375928.88,1,7770.81,11.8,34.97417954,6,0,69217,163900,0,0
0,1,0,132902,746,1147866,3,6791.55,20.9,34.97417954,8,0,251731,334642,0,0
1,1,0,99999999,716,3095632,9,28118.67,16.1,16,15,0,145464,273416,0,0
0,1,0,254496,741,888630,10,20290.29,11.7,34.97417954,6,0,154242,273504,0,0
0,1,0,60236,723,836190,9,15748.34,21,35,9,0,33098,135410,0,0
0,0,1,55088,7470,570798,9,7325.26,16,46,5,0,13585,35266,0,0
0,1,0,253792,719,1429427,1,20369.14,12.9,34.97417954,19,0,356839,740476,0,0
0,1,0,339834,1130.805251,1375928.88,1,11869.11,22.8,9,7,0,61180,91036,0,0
0,1,0,176880,1130.805251,1375928.88,10,22858.33,16.4,13,18,0,436867,896918,0,0
1,0,0,182710,6990,834062,1,7909.7,15.2,64,10,0,120289,210078,0,0
0,1,0,42944,694,1182883,10,31543.42,17.3,29,7,1,61294,161304,1,0
0,1,0,197054,741,3460318,10,26730.91,16.9,59,13,0,2111565,2716626,0,0
1,0,0,296560,724,5219357,5,68721.48,15.8,34.97417954,30,0,1093412,1661484,0,0
0,0,0,207812,664,523279,2,12253.48,15,40,6,0,26353,83622,0,0
1,0,0,178838,683,1467256,5,27572.04,20.1,27,12,0,446538,654478,0,0
0,1,0,132308,1130.805251,1375928.88,3,3682.01,22,34.97417954,7,0,183768,1195436,0,0
0,1,0,431948,748,3264162,1,58754.84,29.1,34.97417954,21,0,463296,2554552,0,0
0,1,0,132946,1130.805251,1375928.88,2,14543.93,10,71,7,1,78318,186252,0,0
0,0,0,87472,736,661010,1,3211.38,14.7,0,7,0,22439,865964,0.115540473,0
0,0,0,261250,711,1483501,2,21140.16,22.7,31,16,0,177270,283118,0,0
1,0,0,215028,682,928530,3,10523.34,8.5,16,25,0,90725,311696,0,0
0,0,0,221826,734,957885,1,7647.12,22.4,62,3,0,16359,26598,0,0
1,0,0,99999999,668,1218660,7,26709.06,12.8,23,14,0,22002,165374,0,0
0,0,0,66198,738,658996,3,3487.26,11.4,34.97417954,4,0,162868,425678,0,0
0,1,0,335126,689,4051845,5,65167.15,23.4,34.97417954,6,1,509143,625834,0,0
0,0,0,132704,713,513475,1,2195.07,17.7,56,6,0,75107,123882,0,0
0,0,0,217646,740,1033752,10,3609.62,28.4,70,8,0,157681,616836,0,0
0,1,0,90112,1130.805251,1375928.88,10,37488.9,37.2,34.97417954,29,0,666976,1686234,0,0
0,0,0,216546,1130.805251,1375928.88,1,12810.75,15.1,13,9,0,41002,510400,0,0
1,0,0,220330,6260,638951,8,11181.69,13.7,34.97417954,9,0,279015,350394,0,0
0,0,0,183722,724,472017,3,6057.39,5.1,34.97417954,5,0,72124,261822,0,0
1,1,0,467258,1130.805251,1375928.88,3,4862.1,11.4,33,9,0,205827,824670,0,0
0,1,0,123596,693,1164510,1,12033.27,15.8,61,10,1,78831,301268,1,0
0,0,0,438152,745,2081222,1,16424.17,9.8,34.97417954,8,0,128858,1089132,0,0
0,0,0,99999999,728,1913110,1,30769.17,19,34,7,0,132069,234894,0,0
0,1,0,33066,733,647102,7,5715.96,24.7,34.97417954,14,1,27227,394196,1,0
0,0,0,754138,697,2233032,10,49871.01,14.1,70,10,0,210178,327558,0,0
1,0,0,356158,659,776264,1,14593.71,16.2,6,19,0,115102,307780,0,0
0,1,0,439340,723,948575,10,3430.64,13.7,28,6,0,130055,285736,0,0
0,0,1,172810,705,1119366,7,16790.49,14.1,34.97417954,15,1,236683,547030,1,0
0,1,0,259952,740,2619302,10,25887.5,26,34.97417954,14,0,734426,1126356,0,0
0,0,0,54472,744,248368,1,3274.27,10.2,34.97417954,5,0,14117,23958,0,0
0,0,0,109054,745,1036013,10,25123.32,22,34.97417954,7,0,140866,449328,0,0
0,1,0,189574,705,954655,2,4566.46,14.5,13,12,0,86697,272052,0,0
0,0,0,99999999,744,574978,1,9108.6,15.2,19,11,0,47519,126786,0,0
1,0,1,257686,642,931190,4,24986.9,27,48,10,1,145027,310948,1,0
0,0,0,44990,737,1651670,10,991.04,13.8,34.97417954,5,1,12654,94490,0,0
1,0,0,227282,660,577296,1,13806.92,14.6,34.97417954,4,0,272289,403194,0,0
1,0,0,261558,664,754566,4,18172.36,8.1,34.97417954,6,0,138491,336182,0,0
0,0,0,38742,1130.805251,1375928.88,4,12064.81,17.8,19,9,0,88388,111980,0,0
0,0,0,53504,745,722057,10,7088.14,17.8,34.97417954,8,0,179075,305382,0,0
0,1,0,320694,703,711797,4,15600.33,29,5,12,0,204421,410212,0,0
0,0,0,174218,709,470212,6,8502.69,9.3,5,12,0,146319,322124,0,0
0,0,1,44154,722,274512,1,2934.93,8.2,34.97417954,5,0,20957,75086,0,0
0,0,0,86504,705,1245013,1,14836.15,15.1,22,13,0,196745,911262,0,0
0,0,0,67188,711,444828,2,7079.97,11,34.97417954,16,0,234593,510598,0,0
0,1,0,54318,674,1613898,6,23132.69,15.4,43,7,0,270598,336886,0,0
0,0,0,87516,746,831478,7,8591.99,10.9,34.97417954,5,0,41439,175142,0,0
1,0,0,531278,673,3058848,3,41294.41,17.8,52,9,1,171836,511456,1,0
0,1,0,99999999,751,2222145,10,13221.72,20.7,34.97417954,10,0,32547,966086,0,0
0,0,0,22550,742,545091,6,10997.2,13.7,34.97417954,7,0,72979,94622,0,0
0,1,0,21516,720,575757,8,2686.79,12.6,34.97417954,8,0,65949,243210,0,0
0,0,0,39138,715,563502,2,8452.53,24.3,63,5,0,9310,47938,0,0
1,1,0,277728,739,1765309,10,15152.31,17.4,34.97417954,5,0,0,0,0,0
0,0,0,166166,696,1664742,9,5785.12,24.9,14,6,0,41933,75372,0,0
0,0,0,22506,686,786961,4,3266.1,11.4,34.97417954,4,0,173318,202510,0,0
0,0,0,99999999,719,753768,10,12122.95,11.9,34.97417954,6,0,99047,148346,0,0
0,1,0,35156,697,2087074,10,13009.49,34.2,41,10,1,409868,1146332,0,0
1,1,0,321398,688,1713933,8,12497.44,18.9,8,9,0,98971,246972,0,0
0,1,0,99999999,746,1589768,10,24244,26.6,10,11,0,526091,1138588,0,0
0,0,1,89628,731,1547968,2,24122.59,10.2,34.97417954,5,0,84284,134420,0,0
0,0,0,53614,654,482410,10,7196.06,16,34.97417954,5,0,99066,225808,0,0
0,1,0,99999999,735,1002668,10,14120.99,33.7,11,13,0,55423,109538,0,0
0,0,0,208318,1130.805251,1375928.88,3,15801.92,11.9,34.97417954,8,0,630363,757130,0,0
0,0,0,107602,736,1077984,10,21559.49,17.5,34.97417954,8,0,234137,361482,0,0
0,0,0,236808,720,605986,4,9645.35,7,34.97417954,14,0,243238,500236,0,0
1,0,0,312488,733,1499328,6,3061.09,13,34.97417954,3,0,155534,399322,0,0
0,0,0,107602,749,556681,4,8350.31,10.3,39,5,0,37677,68904,0,0
0,0,0,111958,742,676913,7,12590.54,21.1,71,8,0,30153,73964,0,0
0,0,0,176440,724,507623,6,609.14,6.3,34.97417954,7,0,5700,471020,0,0
0,0,0,177606,1130.805251,1375928.88,5,6961.98,13.8,55,6,0,80123,233112,0,0
1,0,0,215160,1130.805251,1375928.88,6,11458.9,13.3,33,8,1,163628,404844,1,0
0,0,0,99999999,749,604105,1,2869.57,28.3,34.97417954,10,0,142519,1162084,0,0
0,1,0,99999999,722,1079181,5,17896.48,25.4,5,7,1,110219,607772,0,1
0,1,0,108680,713,1426672,7,24372.25,18.1,52,17,0,344166,793848,0,0
0,0,0,107448,7060,425277,5,13750.49,12.5,20,8,0,129067,261734,0,0
0,0,0,99999999,744,630629,9,8618.59,15,34.97417954,6,0,128326,560736,0,0
0,0,0,65956,733,816354,3,816.43,5.4,34.97417954,5,0,26486,103246,0,0
1,0,0,165110,651,638780,8,4466.14,22.4,12,2,1,13699,28600,1,0
0,0,0,99999999,718,622896,3,6073.16,17.8,34.97417954,5,0,260946,437272,0,0
0,0,1,128810,741,556263,1,10429.86,14,34.97417954,7,0,204250,312400,0,0
0,0,0,163680,709,1187424,1,24441.22,25.1,34.97417954,12,0,544768,942854,0,0
0,0,0,43274,734,1027862,10,11049.45,17.5,65,10,0,365522,742522,0,0
0,0,0,248248,710,618089,10,6953.62,12.8,77,6,0,51585,136378,0,0
0,0,0,302434,689,1138024,3,20674.09,13,34.97417954,24,0,202920,399586,0,0
1,0,0,357742,693,936529,4,14516,15.5,54,10,0,92587,110638,0,0
1,1,0,617782,688,1714959,5,31012.18,12.9,10,11,0,742102,996842,0,0
0,0,0,314996,692,874418,2,15229.26,7.4,34.97417954,10,0,151563,379852,0,0
0,0,0,103664,670,1036545,10,9674.23,25.2,17,15,0,126160,368874,0,0
0,0,0,153494,737,748809,10,13728.07,16.6,34.97417954,7,0,322392,383636,0,0
0,0,0,99999999,706,1458497,10,18838.88,37,49,10,0,557441,975018,0,0
0,0,0,66176,730,1164187,10,30656.69,14,34.97417954,16,0,268090,531542,0,0
0,0,0,99999999,742,847400,3,7082.82,17.5,72,6,1,49704,93720,0,0
0,1,0,392150,746,846716,8,9031.46,21.9,50,5,0,10374,102586,0,0
0,0,1,150832,685,870884,5,9695.89,9.2,30,3,0,7049,21538,0,0
0,0,0,257774,740,1113096,1,3042.47,8.8,34.97417954,6,0,126844,417230,0,0
0,1,0,159676,7100,1187424,10,18306.12,13.8,14,12,0,234878,412698,0,0
0,0,0,545556,735,1073329,3,4597.24,12,34.97417954,6,0,277666,498454,0,0
0,0,0,55396,1130.805251,1375928.88,3,9643.07,8.5,42,8,0,400900,733326,0,0
0,1,0,29084,722,1159266,6,12365.58,11.6,65,7,0,103284,279444,0,0
1,0,0,94666,732,973370,5,15517.11,27.4,34.97417954,8,0,291688,373604,0,0
0,0,0,109076,1130.805251,1375928.88,1,659.3,8.1,34.97417954,6,0,4389,28402,0,0
0,0,0,111672,721,453283,1,4192.92,6.7,34.97417954,9,0,105298,232232,0,0
1,1,0,88220,653,2762163,4,29693.2,12.9,34.97417954,10,1,388018,483098,1,0
0,0,0,119328,715,1459903,7,11448.07,18.6,9,5,0,37278,123662,0,0
1,0,1,751828,712,2782740,3,13055.66,12.4,34.97417954,5,0,94867,212498,0,0
0,0,0,99999999,708,397727,1,4646.83,9.6,34.97417954,6,0,57665,117370,0,0
0,0,0,148236,692,468616,2,5389.16,8.5,27,10,0,146015,361262,0,0
0,1,0,32054,1130.805251,1375928.88,10,36308.24,27.5,34.97417954,19,0,1110797,14133988,0,0
1,0,0,229086,1130.805251,1375928.88,10,6867.36,10.5,34.97417954,6,0,165946,332992,0,0
1,0,0,129448,7340,1211174,3,14634.94,16.1,14,12,0,183046,474188,0,0
1,0,1,249106,1130.805251,1375928.88,9,3525.26,12.5,34.97417954,8,0,143298,605594,0,0
0,0,0,270050,750,583053,5,11427.93,24.5,34.97417954,13,0,159638,2497924,0,0
0,1,0,154748,748,1603657,8,8539.55,29.2,34.97417954,11,0,9842,1425820,0,0
0,0,1,765072,705,3303720,10,15444.91,31.2,34.97417954,15,1,356212,614702,1,0
