Corto Plazo,Casa con Hipoteca,Casa Propia,Monto de prestamo,Valor de credito,Ingreso Anual,Años en trabajo actual,Deuda Mensual,Historial Crediticio,Meses desde la ultima mora,Numero de cuentas abiertas,Nro de problemas crediticios,Balance de credito actual,Maximo monto de credito,Quiebras,Gravamenes fiscales
0,1,0,43472,736,563103,5,11637.5,20.4,41,6,0,23674,480810,0,0
0,0,0,562980,1130.805251,1375928.88,3,6861.47,16.8,34.97417954,12,0,173052,688578,0,0
1,0,0,99999999,744,912000,2,18620.19,19.4,34.97417954,21,0,113468,1663046,0,0
1,1,0,754226,1130.805251,1375928.88,10,76734.35,32.4,76,15,1,483949,943382,0,1
0,0,0,109076,717,813903,3,4971.54,14.4,34.97417954,7,0,117135,272888,0,0
1,1,0,111694,1130.805251,1375928.88,10,24659.91,14.1,34.97417954,13,1,113601,312444,1,0
0,1,0,639210,1130.805251,1375928.88,2,66175.29,11.8,34.97417954,19,0,399209,957022,0,0
1,1,0,488444,1130.805251,1375928.88,1,19949.43,18.1,34.97417954,14,0,285912,429396,0,0
1,1,0,87230,703,1403036,8,15328.25,18.9,34.97417954,10,1,158460,239844,1,0
0,0,0,99999999,726,1514889,10,27267.85,24.4,14,6,0,131119,176550,0,0
0,0,0,221298,1130.805251,1375928.88,5,916.56,11.8,34.97417954,8,0,45562,363836,0,0
0,0,1,130988,1130.805251,1375928.88,10,16003.7,12.5,34.97417954,13,0,99693,744722,0,0
0,1,0,99999999,707,2449290,1,19982.11,13.7,9,17,0,101859,175780,0,0
0,0,0,121990,731,594510,3,17340.16,12.5,46,4,1,207328,257026,1,0
0,1,0,99999999,705,934135,1,16425.31,16.3,74,11,0,210425,610654,0,0
1,0,0,245454,734,810217,10,10985.23,17,40,11,0,81263,172040,0,0
0,1,0,472120,702,2427022,1,8494.52,15.1,30,11,0,84208,251944,0,0
0,0,1,55836,749,810217,10,4246.88,25,34.97417954,8,0,108851,261492,0,0
0,0,0,63756,642,347719,2,964.82,12.2,34.97417954,5,1,8417,263582,1,0
0,0,0,52690,1130.805251,1375928.88,2,16530.76,13.1,34.97417954,5,0,115330,205436,0,0
0,0,0,99999999,742,500346,9,6421.05,13.6,34.97417954,5,0,46037,65824,0,0
1,1,0,208780,719,1821815,5,22803.04,21.8,34.97417954,9,0,911639,1154890,0,0
0,0,0,44616,661,790058,4,1290.48,7.6,50,6,0,43890,129316,0,0
1,0,1,659406,734,1233898,1,20256.28,34.5,50,12,0,845158,1911338,0,0
0,0,0,222662,718,538441,2,2001.27,8.5,34.97417954,10,0,48279,411092,0,0
0,0,0,216128,735,536047,9,6521.94,14.2,34.97417954,6,0,326572,849728,0,0
1,1,0,441100,691,2285700,10,16799.99,23.6,46,11,0,1851987,7604278,0,0
0,1,0,172370,744,1391940,8,23199,21.7,27,10,0,620483,969562,0,0
0,1,0,266068,1130.805251,1375928.88,5,25371.46,11.9,34.97417954,13,0,109839,739398,0,0
0,0,0,138358,1130.805251,1375928.88,2,5435.71,17.1,27,5,0,46721,112948,0,0
0,0,0,180444,711,1131127,10,23376.65,13.5,55,10,0,259806,320012,0,0
0,1,0,99999999,751,2984786,2,20943.32,17.9,34.97417954,11,0,946105,10954878,0,0
0,0,0,43142,717,1248186,10,19242.82,23,34.97417954,8,0,426246,500566,0,0
0,0,0,135190,740,1478941,1,2957.92,15.1,34.97417954,7,0,116033,452386,0,0
0,1,0,140976,749,1053797,2,3038.29,25,75,10,0,17651,638506,0,0
1,0,0,350592,664,1788318,10,27420.8,33.8,10,13,0,46018,467456,0,0
1,0,0,99999999,707,2270576,6,33245.06,33.7,52,4,0,9709,33748,0,0
0,0,0,102190,693,1446945,3,1772.51,13.8,31,4,0,26562,107184,0,0
1,0,0,196020,731,507870,4,2386.97,16.7,34.97417954,4,0,89395,121924,0,0
0,0,0,43758,697,707313,4,4025.91,7.6,26,8,0,137750,201146,0,0
0,0,0,216634,715,1029021,10,18779.41,27.4,34.97417954,9,0,170867,459052,0,0
1,0,1,240526,632,1022333,6,14482.94,17.9,42,8,0,479503,633094,0,0
0,0,0,441012,741,1142622,7,20948.07,21.5,34.97417954,9,1,144058,516450,1,0
0,1,0,262724,738,1134528,1,9832.5,17,26,21,0,168036,589622,0,0
0,0,0,289498,1130.805251,1375928.88,5,37528.04,10.9,34.97417954,13,0,158004,1172820,0,0
0,0,0,465102,742,1874483,10,15058.26,19.6,34.97417954,7,0,111036,973984,0,0
0,1,0,66792,1130.805251,1375928.88,4,7123.86,16,34.97417954,10,0,22667,403942,0,0
0,0,0,43582,657,658559,4,7244.13,14,34.97417954,4,0,73625,95898,0,0
0,0,1,239382,744,1033714,5,18003.83,11,34.97417954,9,0,152760,210342,0,0
0,1,0,120846,1130.805251,1375928.88,7,11949.1,9.2,34.97417954,10,0,182647,417956,0,0
0,0,0,516010,1130.805251,1375928.88,1,11970.76,16.4,32,15,0,4712,496474,0,0
0,0,0,99999999,746,1116630,5,1209.73,13.9,34.97417954,11,0,6536,945472,0,0
1,1,0,768768,1130.805251,1375928.88,10,34184.8,22,48,13,0,1917461,2612038,0,0
0,1,0,216414,723,1065349,10,13227.99,18.2,34.97417954,12,0,173983,309474,0,0
0,0,0,243144,706,788006,3,0,21.6,13,3,0,0,0,0,0
0,1,0,537020,701,2485922,3,15329.77,21.6,34.97417954,16,0,399874,989362,0,0
0,0,0,32318,1130.805251,1375928.88,9,19168.91,33.6,34.97417954,11,0,355680,502238,0,0
0,0,0,437404,6930,840503,4,7774.8,4.9,34.97417954,11,0,198455,753412,0,0
0,0,1,99999999,703,1485857,1,19811.3,10,34.97417954,10,1,98287,407946,0,1
0,0,0,141988,699,1111367,2,1917.1,8,34.97417954,3,0,81453,321904,0,0
0,0,0,252824,666,1134300,4,24103.97,6.2,28,14,0,179151,450934,0,0
0,0,0,64350,1130.805251,1375928.88,4,7801.4,13.1,34.97417954,9,0,29906,233926,0,0
0,0,0,110748,746,2161592,10,20895.44,16,40,16,0,216011,535568,0,0
0,0,0,118514,717,1116212,9,17115.2,19.3,63,11,1,65873,267630,1,0
0,0,0,258500,1130.805251,1375928.88,10,929.29,12.3,67,1,0,8531,214940,0,0
0,1,0,293502,695,793326,7,18180.53,27,34.97417954,8,0,651434,934714,0,0
0,1,0,99999999,707,1193903,10,26166.23,20.9,34.97417954,11,1,146566,292578,1,0
0,1,0,99999999,716,1825406,1,41527.73,27.3,34.97417954,19,0,588278,1292522,0,0
0,1,0,544566,707,2633666,1,34457.26,21.3,41,5,0,1159038,1405272,0,0
0,0,0,261954,729,676780,6,13789.25,15.8,34.97417954,22,0,406923,819456,0,0
0,1,0,99999999,723,1032669,5,16780.99,14.6,31,14,0,62757,239800,0,0
0,0,0,134376,706,950722,1,19489.63,27,65,9,1,92853,159060,1,0
0,1,0,329912,1130.805251,1375928.88,5,42737.27,27.9,34.97417954,16,0,497724,1419506,0,0
0,1,0,99999999,751,2636858,2,3757.44,19.8,34.97417954,5,0,123044,681692,0,0
0,0,0,64526,727,780121,1,7671.25,6.9,34.97417954,13,0,105051,193688,0,0
1,1,0,347380,6240,2250132,1,39677.32,30,4,25,0,808336,1294568,0,0
0,0,0,219582,1130.805251,1375928.88,4,18458.12,7.3,34.97417954,11,0,397974,564036,0,0
0,0,0,99999999,680,576213,3,7538.82,7.8,41,8,0,28804,241736,0,0
0,0,0,44616,712,847780,10,19640.3,15.9,71,9,0,37240,55792,0,0
0,0,0,260172,7080,1572858,1,19791.73,25.7,39,14,0,535097,654940,0,0
0,0,0,99999999,738,1303913,10,29664.13,20.8,43,10,0,238146,464200,0,0
0,1,0,194436,1130.805251,1375928.88,10,10518.4,19.6,34.97417954,9,0,196726,969320,0,0
0,0,0,414612,688,994916,10,28852.64,9.7,34.97417954,13,0,292087,624008,0,0
0,0,0,606584,704,1603277,3,0,18.6,34.97417954,8,0,0,0,0,0
1,1,0,40370,684,1820466,10,20176.86,22.2,62,10,0,87989,405878,0,0
0,0,1,53174,1130.805251,1375928.88,10,11634.08,14.5,35,14,0,313804,487718,0,0
0,1,0,191928,1130.805251,1375928.88,7,9386.38,11.5,65,9,0,285532,479864,0,0
0,0,0,125048,1130.805251,1375928.88,1,6106.03,11.8,34.97417954,10,0,3705,179036,0,0
0,1,0,213158,1130.805251,1375928.88,10,7008.53,26,34.97417954,12,1,244758,772244,1,0
0,1,0,99999999,748,1055583,9,5506.58,17.1,34.97417954,7,0,276165,475156,0,0
0,1,0,88814,748,671118,7,10066.77,23.5,56,9,0,646133,1174514,0,0
0,0,0,205216,709,809096,10,11529.58,15,34.97417954,7,1,201571,330154,1,0
1,1,0,216018,671,1492488,10,16914.94,16.5,2,11,0,136382,438636,0,0
0,0,0,347072,1130.805251,1375928.88,3,11598.55,7.4,34.97417954,6,0,124469,255992,0,0
0,0,0,205546,1130.805251,1375928.88,9,17985.78,17.2,30,12,0,315856,747912,0,0
0,0,0,22110,693,477185,1,894.9,19.4,54,4,0,24719,88330,0,0
0,0,0,351076,712,763952,1,15279.04,10.6,18,12,0,164711,276408,0,0
1,1,0,358226,653,1048800,10,26482.2,27.5,34.97417954,16,0,353723,440880,0,0
0,1,0,328086,736,1643405,10,8176.08,18.6,47,5,0,38969,122606,0,0
0,1,0,396638,738,935104,10,19013.49,43.8,34.97417954,10,0,717402,1594384,0,0
0,0,0,245872,721,2413000,1,33782,15.7,17,19,0,349752,639760,0,0
0,0,0,186010,728,611800,1,3747.18,8.1,34.97417954,7,0,71649,128436,0,0
0,0,0,108130,1130.805251,1375928.88,1,560.88,8.3,34.97417954,3,0,28576,125312,0,0
1,1,0,245256,706,1300607,10,7261.61,25,13,14,0,115311,279884,0,0
0,0,0,166826,724,1527258,10,24945.29,19.6,5,16,0,283271,431002,0,0
0,0,0,99999999,733,1642911,6,31215.29,13.7,34.97417954,15,0,264423,352308,0,0
1,0,0,437844,683,945345,9,10320.04,17.8,65,11,1,266133,406538,0,0
0,1,0,99999999,725,1542192,10,28916.1,19.8,34.97417954,15,0,118256,1045176,0,0
0,0,0,53680,707,1159038,7,14005.09,18,34.97417954,19,0,335692,485254,0,0
0,0,0,77286,685,1260859,1,19018.05,20.4,59,7,0,217664,271590,0,0
0,0,0,54406,714,1033505,3,12057.59,18,34.97417954,12,1,50806,219538,1,0
0,0,0,223938,1130.805251,1375928.88,2,8171.14,12.6,34.97417954,8,0,10146,405394,0,0
0,0,0,87934,738,664544,10,12238.47,13.6,34.97417954,8,0,207100,308242,0,0
0,0,0,441056,699,2190244,10,33766.42,15,39,11,0,223820,582384,0,0
0,0,0,342738,1130.805251,1375928.88,1,345.23,21.6,34.97417954,8,0,34751,638792,0,0
0,0,0,193798,709,1053151,9,20009.85,20.1,8,15,0,663480,1329130,0,0
0,1,0,602470,706,3366230,7,36187.02,17.6,8,6,0,3857361,0,0,0
0,1,0,80806,724,2045806,10,10996.25,16.3,11,11,0,136344,391732,0,0
0,0,0,158092,706,853385,6,8320.48,8.7,34.97417954,7,0,143051,347226,0,0
0,1,0,43428,685,1087446,1,5527.86,11.9,82,5,1,15086,34738,0,0
0,1,0,88330,683,648451,10,4236.43,17.7,34.97417954,7,0,139935,185592,0,0
0,1,0,155782,1130.805251,1375928.88,10,26273.2,31.9,34.97417954,13,0,872366,1093202,0,0
0,0,0,110704,1130.805251,1375928.88,10,6846.65,18.2,34.97417954,5,0,77501,117282,0,0
0,0,0,223718,707,1060808,4,5021.13,10.9,47,13,0,1938,139832,0,0
0,0,0,99999999,730,850554,2,9412.79,19.7,42,4,0,94316,186054,0,0
0,1,0,173316,1130.805251,1375928.88,10,12642.79,19.6,31,18,0,617101,1251382,0,0
0,0,0,33770,712,388778,7,8131.81,10.7,34.97417954,5,0,40622,153230,0,0
1,1,0,221386,6180,898624,10,15576.2,16.5,31,10,0,129352,190300,0,0
0,0,0,43692,1130.805251,1375928.88,3,9890.45,11.8,48,14,0,15789,74316,0,0
0,0,0,401412,747,2510755,2,30547.63,18.4,34.97417954,7,0,245271,599126,0,0
0,1,0,74250,1130.805251,1375928.88,6,14295.98,15.4,19,10,1,106457,143330,1,0
0,0,1,46530,704,151278,3,3504.74,11.5,41,4,0,100643,251702,0,0
0,1,0,466972,743,2016508,10,15795.84,16.8,34.97417954,16,0,809628,2216236,0,0
0,1,0,32846,740,775105,3,14985.49,15.8,43,8,0,92131,221298,0,0
0,0,0,350548,715,858173,4,5971.51,7.5,34.97417954,5,0,24605,68464,0,0
0,0,0,236940,6720,995258,3,4039.02,7.3,34.97417954,8,0,103854,223960,0,0
0,1,0,133342,741,1355802,4,11219.31,13.9,34.97417954,9,0,142253,247302,0,0
0,0,1,99999999,737,1122615,10,12722.78,31.3,34.97417954,12,0,814644,1494878,0,0
0,0,0,248534,694,673778,5,21560.82,17.1,40,7,0,132259,151624,0,0
0,1,0,139172,703,538441,4,6174.05,16.8,41,2,1,0,0,1,0
1,0,0,291764,1130.805251,1375928.88,1,7653.39,5.5,34.97417954,9,0,211451,615164,0,0
1,1,0,767074,707,2347051,10,40877.74,25.4,34.97417954,19,0,576004,1996896,0,0
0,0,1,64944,718,1682640,10,6492.11,33.4,69,4,0,161671,255376,0,0
0,0,0,65626,6440,343862,1,3123.41,21.7,34.97417954,11,0,114209,179432,0,0
0,0,0,109252,740,849186,8,11322.48,21.7,22,9,0,443669,747780,0,0
0,0,0,99999999,659,1120088,1,10453.99,8.7,23,5,0,143754,209638,0,0
0,1,0,344850,751,744572,10,6701.11,29.8,34.97417954,7,0,153026,1030194,0,0
0,0,0,324500,7120,725686,1,16993.03,15.6,52,15,0,319694,603878,0,0
0,1,0,132836,716,764864,7,17464.42,32.6,48,10,1,87077,205766,1,0
0,0,0,99999999,706,653695,4,15361.88,14.4,34.97417954,12,0,154166,630740,0,0
0,0,0,110616,668,534850,1,1319.36,9.5,34.97417954,3,0,52668,64130,0,0
0,1,0,165550,692,1676484,3,24029.68,15.5,25,16,1,95266,232716,1,0
0,0,0,516428,745,3345102,5,12460.58,14.2,34.97417954,13,0,156237,904508,0,0
0,0,1,438680,741,1307067,4,10467.48,17.5,34.97417954,7,0,259958,923318,0,0
0,0,0,92092,723,852188,8,10439.17,12.4,34.97417954,6,0,124583,142560,0,0
0,0,0,91146,1130.805251,1375928.88,10,8996.88,10.5,45,6,1,21793,60808,0,0
0,1,0,171930,678,2876980,2,29488.95,22.3,23,5,0,162355,270886,0,0
0,0,0,104808,685,1067192,3,24812.29,7.9,10,11,0,32395,143176,0,0
0,0,0,89210,1130.805251,1375928.88,10,5431.91,20.4,23,11,1,62149,428274,0,0
0,1,0,106744,668,960260,3,12403.2,9.9,34.97417954,8,0,135793,175692,0,0
0,1,0,99999999,737,4575960,2,73215.36,25.6,70,15,0,642694,1213982,0,0
0,0,0,110704,718,762147,10,6846.65,18.2,34.97417954,5,0,77501,117282,0,0
0,0,0,224444,1130.805251,1375928.88,8,29694.91,16.6,34.97417954,10,0,540949,655182,0,0
0,1,0,146278,1130.805251,1375928.88,2,32319,22.8,34.97417954,10,0,313747,759990,0,0
0,0,0,104698,732,781793,10,12091.79,15.5,5,3,0,17423,229262,0,0
0,0,0,155892,724,711645,1,9963.03,19.6,34.97417954,6,0,193591,249348,0,0
0,0,0,80278,1130.805251,1375928.88,5,6759.06,10.6,2,7,0,43814,231616,0,0
0,0,1,38874,638,1678536,10,1510.69,15.2,34.97417954,1,0,42750,97240,0,0
0,0,1,75284,717,2173201,3,12821.96,24.7,33,10,0,171038,318384,0,0
0,1,0,108526,665,1799376,10,34038.12,39.9,34.97417954,23,0,627019,915552,0,0
0,0,0,86944,718,488015,1,2460.31,5,34.97417954,14,0,84493,200046,0,0
0,1,0,335324,1130.805251,1375928.88,10,64674.86,37,32,8,0,1011484,1256640,0,0
0,0,0,111540,730,1444950,1,2889.9,10,33,6,0,122968,171776,0,0
1,0,0,56144,640,1842544,10,19039.71,16.3,40,11,0,78413,376750,0,0
0,1,0,65032,702,2100906,10,23810.23,21.1,60,9,0,91371,106238,0,0
0,1,0,99999999,717,1866750,10,17578.61,20.4,2,8,0,1010990,0,0,0
0,0,0,87318,743,848331,1,13361.18,10.5,34.97417954,10,0,93043,340956,0,0
0,1,0,81752,726,1232169,10,28647.63,19.4,24,18,0,209570,344674,0,0
0,0,0,99999999,748,1395531,2,18141.96,18,34.97417954,9,0,437665,1057980,0,0
0,0,0,217844,1130.805251,1375928.88,5,10963.76,12.5,34.97417954,5,1,90326,290510,1,0
0,1,0,367356,744,909169,9,12198,20.2,34.97417954,11,0,689814,1154252,0,0
0,0,0,78474,715,583642,2,6322.63,8.6,34.97417954,9,0,8968,69652,0,0
1,1,0,291830,682,784111,10,6926.26,13.5,5,11,0,170829,242110,0,0
0,0,0,36080,733,1752408,1,10777.37,22.3,48,8,0,14136,29326,0,0
0,0,0,89606,694,967385,1,12011.61,17.4,34.97417954,19,0,239343,322652,0,0
0,1,0,99999999,747,1229319,5,16083.69,27,34.97417954,5,0,116052,177276,0,0
0,1,0,339834,680,863208,1,11869.11,22.8,9,7,0,61180,91036,0,0
0,0,0,324786,719,747992,2,5217.21,15.3,29,4,0,113297,229372,0,0
0,1,0,155738,1130.805251,1375928.88,10,37052.28,16.5,34.97417954,13,1,390412,1349392,1,0
0,0,0,85822,751,741152,3,1408.28,11.9,34.97417954,6,0,24453,198044,0,0
0,1,0,110000,677,1631321,10,26372.95,22.4,15,23,0,176187,313346,0,0
0,0,0,109318,667,566409,3,11611.47,6,34.97417954,12,0,82308,288772,0,0
0,0,0,265826,714,1168747,10,27173.42,19.7,34.97417954,10,0,571083,1713074,0,0
1,0,0,130130,732,842859,2,8014.2,15.9,21,8,0,0,0,0,0
0,0,0,165352,705,799672,10,4151.69,10.5,34.97417954,3,0,74727,110242,0,0
0,1,0,285758,750,1735308,3,28054.07,13.1,34.97417954,21,0,56658,898832,0,0
1,0,1,287628,1130.805251,1375928.88,3,15831.75,5.8,34.97417954,10,0,202103,615824,0,0
0,0,0,171754,733,1435412,6,22009.6,8.4,34.97417954,9,0,114532,232650,0,0
0,0,0,308374,682,2827808,3,4807.38,14.7,34.97417954,3,0,194256,238766,0,0
0,1,0,55572,742,1055868,10,9502.85,18.2,5,8,0,91979,186824,0,0
0,1,0,109428,751,945060,10,13782.22,20.2,34.97417954,7,0,23883,276628,0,0
0,0,0,71214,1130.805251,1375928.88,10,9777.4,14,33,6,0,31293,102916,0,0
0,0,0,99999999,748,898871,10,12718.98,20.4,34.97417954,5,0,155287,294734,0,0
0,0,1,67364,734,387828,2,7271.87,16.2,80,9,0,178410,285318,0,0
0,0,0,119680,719,620103,3,1524.56,13.2,30,4,0,35644,100166,0,0
0,1,0,99999999,730,1271594,4,11020.57,17.1,34.97417954,8,0,79553,414964,0,0
0,1,0,622292,1130.805251,1375928.88,3,32469.67,30.4,11,9,0,361627,433466,0,0
0,0,0,57376,1130.805251,1375928.88,2,12674.14,15,55,11,1,192223,395362,1,0
0,0,0,99999999,735,1628604,10,8943.68,23.6,66,8,3,40185,133716,0,0
0,0,0,99999999,735,2425787,9,4831.51,12.1,30,12,0,43833,205480,0,0
0,0,0,118976,720,1446166,6,23379.69,15.7,12,12,1,217113,334752,1,0
0,1,0,133364,739,722893,3,19035.91,16.9,34.97417954,16,0,104804,177914,0,0
0,0,0,324522,689,2242152,5,36808.7,11.4,2,7,0,116413,153692,0,0
1,1,0,99999999,653,2281140,10,14960.41,36,19,9,0,45182,217998,0,0
0,1,0,175318,727,827564,10,12068.61,14.7,34.97417954,10,0,39273,402402,0,0
0,1,0,245190,685,1177962,2,9571.06,13.1,28,5,0,5624,383328,0,0
0,0,0,246378,734,1367867,1,0,15.9,34.97417954,8,2,0,0,0,2
0,1,0,99999999,745,1719576,6,6376.78,15.7,34.97417954,10,0,107958,796158,0,0
1,0,0,402490,740,1878910,2,1127.27,13.5,34.97417954,7,0,115539,1286318,0,0
1,1,0,541926,1130.805251,1375928.88,10,61921.38,12.5,28,20,0,225055,676874,0,0
0,0,0,109736,702,1232036,10,18480.54,44.6,24,6,0,150062,230450,0,0
0,1,0,112750,731,779000,2,18825.96,23,23,10,0,319010,841390,0,0
1,0,0,371272,1130.805251,1375928.88,1,24334.06,32,34.97417954,14,0,149739,384450,0,0
1,1,0,311740,682,1121760,6,4374.94,9.3,34.97417954,4,0,162773,352924,0,0
1,0,0,78628,723,1219724,10,17970.58,18.8,17,7,0,159695,385242,0,0
0,1,0,99999999,719,1888885,7,25657.41,19.9,34.97417954,18,0,355585,831776,0,0
0,0,0,216260,1130.805251,1375928.88,2,29667.55,16.8,45,14,0,59793,148544,0,0
0,1,0,144738,742,961495,10,12980.23,17.6,26,7,0,283119,376398,0,0
0,0,0,125202,684,604409,2,10476.6,10.8,36,8,5,56278,203676,0,5
0,1,0,72578,703,767239,2,10485.53,21.5,34.97417954,8,0,167808,392502,0,0
0,0,0,155012,747,822320,10,7174.78,18,34.97417954,3,0,8303,88990,0,0
0,0,0,329340,1130.805251,1375928.88,10,19410.78,15.6,58,10,0,171209,430034,0,0
0,0,0,99999999,733,1454355,10,12604.41,15,34.97417954,7,2,83581,632500,1,1
1,0,0,400554,1130.805251,1375928.88,4,9907.36,15.9,34.97417954,6,0,116432,378686,0,0
1,0,0,130636,711,564129,2,9928.64,8.3,34.97417954,9,0,19684,325666,0,0
0,0,0,43318,7370,710733,7,18893.79,12,17,10,0,8227,257532,0,0
0,0,0,65714,721,662074,4,1704.87,14.9,50,3,0,33250,120340,0,0
1,0,0,108416,1130.805251,1375928.88,2,2864.82,8.9,34.97417954,2,0,7657,32472,0,0
0,0,0,760606,713,18768200,8,110888.75,23.5,34.97417954,9,0,4990483,6370936,0,0
0,0,0,35750,1130.805251,1375928.88,7,13379.23,8.3,34.97417954,6,0,58349,187660,0,0
0,1,0,78012,1130.805251,1375928.88,10,12721.45,10.4,22,4,1,0,0,1,0
1,0,0,144650,1130.805251,1375928.88,10,11876.71,13.3,78,3,0,27379,64812,0,0
0,1,0,22176,740,957980,6,3257.17,22.7,11,5,0,94943,259248,0,0
0,1,0,130548,707,789222,4,16902.59,11.9,34.97417954,13,0,228931,643390,0,0
0,0,0,109868,711,2846295,1,782.8,21,34.97417954,3,0,20501,30778,0,0
1,0,0,87956,701,680466,1,2279.62,10.8,39,17,0,17005,22000,0,0
0,1,0,99999999,748,2903808,2,20278.13,19.7,34.97417954,22,1,151487,502612,0,0
0,1,0,62150,636,599545,5,8093.81,9.4,34.97417954,10,0,39159,156904,0,0
0,0,0,98340,729,343558,1,1319.74,14,28,8,0,17499,43758,0,0
0,0,0,574904,706,1306592,9,8078.99,14,34.97417954,4,0,1596,306196,0,0
1,0,1,347182,1130.805251,1375928.88,10,2862.35,27,34.97417954,6,0,1039794,10033144,0,0
0,0,0,197758,715,1328404,7,6166.07,12,34.97417954,2,0,222205,272558,0,0
0,0,0,123948,1130.805251,1375928.88,1,5144.06,17,34.97417954,7,0,79306,241032,0,0
1,0,0,99999999,696,353267,4,6526.69,9.8,6,6,0,27322,86196,0,0
0,1,0,124498,738,2112154,2,21139.21,19.5,68,15,0,191843,482900,0,0
0,0,0,143176,1130.805251,1375928.88,1,17322.87,13.8,19,9,0,24434,111848,0,0
1,0,1,65164,698,1650758,8,29438.6,16.5,34.97417954,9,0,479902,586146,0,0
1,0,0,327888,647,646190,3,11954.61,12.2,34.97417954,11,0,71497,684200,0,0
0,1,0,99999999,715,1320424,10,30369.79,31.2,35,10,0,228722,343948,0,0
1,1,0,329780,679,918194,8,7957.77,19.1,34.97417954,3,0,123120,145464,0,0
0,0,0,220924,1130.805251,1375928.88,1,23415.03,6.7,34.97417954,9,0,151620,279994,0,0
0,1,0,21890,733,1418445,10,15484.62,35.6,68,12,1,58254,681296,1,0
0,0,0,179674,668,1620206,4,12664.64,13.3,20,8,0,201134,359942,0,0
0,1,0,96954,7340,685102,3,2985.85,13.1,28,6,0,47823,138776,0,0
0,1,0,219538,729,1270321,10,26147.42,22,74,11,0,503671,700128,0,0
1,1,0,99999999,609,3082959,1,55750.18,15,46,14,0,203585,277002,0,0
0,0,0,156178,716,1124040,3,8617.64,12,33,9,5,6194,108790,0,0
0,0,0,128700,725,889200,8,2237.82,11.5,43,4,0,109668,280940,0,0
0,1,0,762850,7320,7529320,10,205801.35,32.5,34.97417954,28,0,32878968,98627914,0,0
0,1,0,78914,712,2253096,10,27224.91,17.6,8,12,0,200108,295922,0,0
1,1,0,546216,657,1283089,1,844.74,12.3,34.97417954,6,0,69255,589578,0,0
1,1,0,215358,713,1804107,2,15936.25,12.1,54,7,0,321024,409376,0,0
0,0,0,223696,1130.805251,1375928.88,5,13658.72,10,34.97417954,8,0,336528,1014728,0,0
0,0,0,34496,699,707769,10,6605.92,32.9,34.97417954,12,1,75316,281336,1,0
0,0,1,35552,750,1199736,2,13536.93,16,34.97417954,7,0,15618,244486,0,0
1,1,0,315326,656,778088,10,16534.37,18.5,34.97417954,7,0,352450,495264,0,0
0,1,0,90068,743,1458345,10,8823.03,16.5,9,7,0,67241,213884,0,0
0,0,0,198396,744,2265522,10,37381.17,23.7,34.97417954,12,0,210292,637428,0,0
0,0,0,44022,702,855513,5,2773.43,7.1,25,6,0,26505,69432,0,0
0,0,0,99999999,724,484880,3,1511.26,14,34.97417954,4,0,74214,298364,0,0
0,1,0,317064,661,8556840,2,120508.83,31.5,6,27,0,869421,1161116,0,0
0,0,1,99999999,725,1151058,3,21486.34,17.1,34.97417954,6,0,276963,799722,0,0
0,0,0,99999999,662,366130,4,5461.55,9.5,34.97417954,2,0,0,0,0,0
0,0,0,89342,1130.805251,1375928.88,1,19905.73,13.8,23,16,0,11476,116578,0,0
0,0,0,129932,739,561108,3,2487.67,15.2,34.97417954,5,0,78508,332948,0,0
0,1,0,215798,1130.805251,1375928.88,5,10017.37,8.9,34.97417954,9,0,126426,418286,0,0
0,0,0,154154,1130.805251,1375928.88,9,19529.34,17.5,34.97417954,12,0,323874,568216,0,0
1,0,0,267388,701,2097505,1,14909.87,43.6,34.97417954,6,1,153425,431200,1,0
0,0,0,110660,710,626107,4,161.69,20.5,20,4,0,0,0,0,0
1,1,0,761156,731,1784252,10,11835.48,23.7,61,7,0,285969,630696,0,0
0,0,1,384406,694,756656,4,5088.58,17.8,34.97417954,4,0,7163,638572,0,0
0,0,0,153626,1130.805251,1375928.88,7,20342.35,34,34.97417954,12,0,674785,1174932,0,0
1,0,0,776248,6760,1896238,10,49618.12,21.6,34.97417954,11,0,784814,1110912,0,0
0,0,1,51744,748,474867,10,9576.38,13.6,34.97417954,14,0,0,0,0,0
0,0,0,53636,1130.805251,1375928.88,10,27540.5,17,34.97417954,11,0,347035,442530,0,0
0,0,0,349932,1130.805251,1375928.88,1,17963.93,14.8,29,11,0,130834,185878,0,0
0,0,1,99999999,748,344052,1,8294.45,14.6,34.97417954,5,0,22838,28776,0,0
1,1,0,324918,707,1489106,3,17620.98,19.6,16,10,0,162507,454520,0,0
0,1,0,221100,718,1145700,5,15944.42,15.7,34.97417954,8,0,467495,680900,0,0
0,1,0,99999999,748,839705,7,7522.29,12.5,34.97417954,8,0,67355,190234,0,0
0,1,0,133914,699,1831182,2,17243.45,16.5,61,9,1,33364,58014,1,0
0,1,0,345818,694,752552,9,14800.24,15.9,65,8,0,64657,198088,0,0
0,1,0,129470,749,875862,5,2926.76,18.3,34.97417954,15,0,11875,1527218,0,0
0,1,0,180092,1130.805251,1375928.88,4,18820.45,15.8,11,10,1,13148,60874,1,0
0,0,0,99999999,702,1359127,2,18348.11,16.5,18,15,0,154470,715396,0,0
0,0,0,26642,1130.805251,1375928.88,3,9048.56,34,34.97417954,4,1,13110,48818,1,0
0,0,0,107492,738,618887,1,2377.47,14.9,34.97417954,3,0,153007,336160,0,0
